A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
0,-0.9359456993038162,-0.35702161925863735,2,6,4,-0.8633116671035032,1,0,-0.6638211189161308,0,2,-0.5406735638346686,-0.6542432045357714,1
1,0.42609526305107615,2.5994946413179605,2,9,4,-0.8414200663721202,0,0,-0.6638211189161308,0,2,0.9812491292023938,1.97083489515075,0
1,1.720655708366221,-0.8851759803713501,2,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-0.22937119480436038,-0.6542432045357714,0
0,-0.6917727758047318,-0.8315951031570169,2,11,4,-0.6808816610086453,0,1,-0.2936905556416821,1,2,0.15110947845490524,-0.6250387958414082,0
1,0.33730510905140915,-0.02897543223210773,2,14,8,1.9144892257008645,0,0,-0.6638211189161308,1,1,2.641528430697371,-0.6542432045357714,1
0,2.401676189543667,2.5994946413179605,2,3,5,2.1893504348837833,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
1,-0.27712275662628677,-0.8217537175462211,2,7,4,-0.4157500521507854,1,1,0.4465705709072153,1,2,1.50700424134247,-0.6542432045357714,1
1,0.017660554652607758,-0.8764280820506426,2,4,4,-0.7611508636903828,0,0,-0.6638211189161308,0,2,1.396318954576138,1.97083489515075,0
0,0.033642782372547794,-0.35702161925863735,1,5,3,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-0.1256037384609243,-0.6011442796369291,0
1,-1.0611398164433463,0.40841948380326515,2,9,8,-0.1725100440243084,1,1,1.92709282400501,0,2,-0.6790301722925833,1.97083489515075,1
1,0.6844746111901069,0.2990707547944219,2,7,4,-0.25521164678731056,1,1,1.1868316974561126,1,2,-0.48533092045150267,1.97083489515075,1
1,-1.2689087768025675,-0.2935993564335083,2,3,4,-0.7198000623088817,0,0,-0.6638211189161308,1,2,-0.2639603469188391,-0.6489333120458872,0
1,1.1950179966881922,0.5177682128121084,1,8,4,-0.09224084134257096,0,0,-0.6638211189161308,0,2,-0.1256037384609243,-0.6489333120458872,0
1,-1.342604604622291,-1.0131139933116966,1,6,4,-0.7611508636903828,0,0,-0.6638211189161308,0,2,-0.8173867807504981,-0.6542432045357714,0
0,0.8700460330494112,0.40841948380326515,2,11,4,-0.6395308596271443,1,1,0.4465705709072153,1,2,-0.22937119480436038,-0.6542432045357714,1
1,-0.21763335344650972,2.2673478769536,2,8,8,1.7126000189558885,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
0,-0.461806276945594,-0.5757190772763238,2,5,3,-0.8827708677536213,0,0,-0.6638211189161308,1,2,0.6768645905949814,-0.6515882582908293,0
1,0.6400795341902733,-0.2837579708227124,2,9,4,1.063149197258195,1,1,2.1121581056422345,0,2,1.4170724458448254,1.97083489515075,1
1,-0.550596430945261,0.2990707547944219,2,8,4,-0.39629085150066723,1,1,0.4465705709072153,0,2,-1.2324566061242423,-0.6542432045357714,1
0,-0.28422596894625995,-0.9311024465550642,2,11,4,-0.5981800582456432,1,1,0.8167011341816639,0,2,-0.6790301722925833,-0.6542432045357714,1
1,2.565383035980552,2.5994946413179605,2,1,1,-0.8827708677536213,1,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.6542432045357714,1
1,-0.7876661421243721,1.5019067738916974,1,7,4,-0.15305084337419023,0,0,-0.6638211189161308,1,2,-1.2324566061242423,1.97083489515075,0
0,-0.373016122945927,-0.7397421707895886,2,1,1,-0.8827708677536213,0,1,-0.2936905556416821,0,2,-0.5960162072178345,0.14224066894686466,0
0,-1.083337354943263,0.8644036837701415,2,13,8,-0.5179108555639058,1,1,1.92709282400501,0,2,-0.5683448855262515,-0.6542432045357714,1
0,-0.5141924678053978,-1.0131139933116966,2,8,4,-0.8827708677536213,0,0,-0.6638211189161308,0,3,0.04042419168857342,-0.6542432045357714,1
1,0.017660554652607758,-1.0043660949909892,1,2,4,1.1847692013214335,0,0,-0.6638211189161308,1,2,1.949745388407797,-0.6542432045357714,0
0,-0.7876661421243721,0.8458143998386379,2,11,4,-0.031430839310951704,1,1,2.1121581056422345,0,2,-0.6790301722925833,1.97083489515075,0
0,-0.7503742774445118,-0.7397421707895886,2,11,4,-0.7611508636903828,0,0,-0.6638211189161308,1,2,-0.4023169553767538,1.4936083076224038,0
1,-0.7210735266246219,1.7479414141615945,2,8,4,-0.8219608657220021,0,1,0.0764400076327666,0,2,-1.2324566061242423,1.97083489515075,0
0,-0.16613506412670298,-0.7758272513625069,1,14,4,-0.39629085150066723,0,0,-0.6638211189161308,0,2,0.7045359122865643,-0.619728903351524,0
0,0.05584032087246455,0.2990707547944219,2,2,4,-0.27467084743742876,0,0,-0.6638211189161308,0,2,0.6491932689033983,-0.6542432045357714,0
1,-0.3881104491258705,-0.6850678062851671,1,9,4,-0.7003408616587635,1,0,-0.6638211189161308,1,2,0.5661793038286496,1.97083489515075,1
1,-1.0691309303033167,1.3739687609513505,2,8,5,-0.5981800582456432,0,1,0.0764400076327666,1,2,0.15110947845490524,-0.6356585808211767,0
1,0.38880339837121586,-0.4849596321989839,2,9,4,-0.8219608657220021,0,1,0.0764400076327666,0,2,0.28946608691282,-0.6515882582908293,0
1,-1.11352600730315,-1.0131139933116966,2,11,4,-0.5592616569454069,0,0,-0.6638211189161308,0,2,-0.1256037384609243,-0.6515882582908293,0
0,-0.23272767962645324,-0.19299852574537255,2,8,4,-0.3549400501191662,1,1,-0.2936905556416821,1,2,1.3340584807700764,-0.6542432045357714,1
1,0.2707124935516589,-0.08364979673652934,2,3,5,0.6982891850684794,1,1,0.0764400076327666,0,2,0.6630289297491898,0.965274004878922,1
0,0.1668280133720483,-0.35702161925863735,1,6,4,0.09018916475228682,0,0,-0.6638211189161308,0,2,0.012752869996990466,-0.6542432045357714,0
1,2.0021204965451656,1.0918490401085352,2,10,4,2.1893504348837833,1,1,1.1868316974561126,0,2,-1.2324566061242423,-0.6542432045357714,1
1,-0.5434932186252878,-0.7944165352940102,2,6,4,-0.6395308596271443,0,0,-0.6638211189161308,0,2,0.15110947845490524,-0.6542432045357714,0
1,0.09313218555232484,-0.5396339967034055,1,4,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-0.4023169553767538,-0.6542432045357714,0
0,-0.9137481608038994,0.08037329677673548,1,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,0
0,2.2311990938643063,2.486045334971286,2,5,1,-0.8827708677536213,1,1,2.1121581056422345,0,2,-1.2324566061242423,0.0015285179649322644,1
1,0.07803785937238131,-0.9770289127387783,1,8,8,0.6982891850684794,1,1,-0.2936905556416821,1,2,1.7560461365667166,1.97083489515075,1
0,-0.9652464501237061,1.5751704223276224,2,8,8,2.036109229764103,1,0,-0.6638211189161308,0,2,1.1196057376603086,-0.6542432045357714,1
0,-0.09954244862695273,0.1897220257855787,2,4,4,1.792869221637626,0,0,-0.6638211189161308,1,1,-0.5406735638346686,-0.6542432045357714,0
0,-0.6029826218050649,-0.8665866964398468,2,6,8,-0.031430839310951704,1,0,-0.6638211189161308,0,2,1.534675563034053,-0.6542432045357714,0
1,-0.728176738944595,1.4198952271350649,2,14,8,-0.6589900602772625,1,1,-0.2936905556416821,0,2,-0.5406735638346686,-0.6542432045357714,1
0,0.017660554652607758,1.4472324093872757,2,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,0.04042419168857342,1.97083489515075,0
0,0.0851410716923545,-0.895017365982146,2,13,4,-0.8633116671035032,1,0,-0.6638211189161308,0,2,1.8113887799498825,1.97083489515075,1
1,-0.6615841234448447,-0.6850678062851671,2,2,8,0.029379162720667554,1,1,1.5569622607305613,0,2,0.15110947845490524,0.21392421756030192,1
1,0.47759355237088286,-0.9857768110594859,1,8,4,-0.15305084337419023,0,0,-0.6638211189161308,1,2,0.37248005198756884,-0.3542342788573119,1
1,-0.13683431330681303,-0.7397421707895886,1,4,4,-0.7611508636903828,0,0,-0.6638211189161308,0,2,0.3171374086044029,-0.6542432045357714,0
0,-0.6473776988048984,-0.9037652643028534,2,11,8,-0.27467084743742876,1,1,-0.2936905556416821,0,2,-1.2324566061242423,1.1458103495349863,1
1,-0.9057570469439291,-0.9584396288072751,1,8,8,-0.7611508636903828,0,0,-0.6638211189161308,0,2,0.7045359122865643,-0.11263417056757892,0
1,0.004342031552657831,2.376696605962443,2,8,4,-0.6395308596271443,1,0,-0.6638211189161308,0,2,-0.4023169553767538,-0.6542432045357714,0
1,-0.7583653913044821,-0.35702161925863735,2,7,4,-0.25521164678731056,1,1,-0.2936905556416821,0,2,0.5661793038286496,1.4697137914179248,1
1,0.5441861678706331,-0.6303934417807454,1,8,5,-0.7611508636903828,1,0,-0.6638211189161308,1,2,-0.09793241676934135,0.4077352934410767,0
0,-0.5807850833051481,-0.02897543223210773,2,9,4,-0.39629085150066723,0,0,-0.6638211189161308,1,2,1.2579623461182234,-0.6383135270661188,0
1,0.44030168769102257,-0.18425062742466508,2,9,4,-0.3160216488189298,1,0,-0.6638211189161308,1,2,0.15110947845490524,-0.6542432045357714,0
0,1.4098901693673864,-0.8490908997984319,2,11,8,0.45504917694200236,1,1,-0.2936905556416821,0,2,1.0711809247000383,1.7139688459526,1
1,0.06294353319243776,-0.13832416124095095,1,13,4,-0.15305084337419023,0,0,-0.6638211189161308,1,2,-0.4023169553767538,-0.6542432045357714,0
0,-0.07024169780706277,1.3192943964469288,2,11,8,-0.8414200663721202,0,1,2.1121581056422345,1,2,-0.3400564815706922,-0.6462783658009451,0
1,-0.31441462130614706,-0.6763199079644595,2,9,4,0.9415291931949564,1,1,1.1868316974561126,1,2,-0.5406735638346686,-0.6462783658009451,1
1,2.0829195366848623,2.376696605962443,2,10,9,-0.8827708677536213,1,1,2.1121581056422345,0,2,-0.1809463818440902,-0.3091001926932958,0
1,-1.3576989308022345,-0.8490908997984319,2,8,4,-0.031430839310951704,1,1,1.1868316974561126,1,2,1.2026197027350574,1.1776697044742916,1
1,-0.6029826218050649,1.7206042319093837,2,9,4,-0.4571008535322865,1,0,-0.6638211189161308,1,2,0.5661793038286496,-0.6542432045357714,0
1,0.1153297240522416,0.1897220257855787,2,11,8,1.792869221637626,1,1,2.1121581056422345,1,2,1.5900182064172188,1.97083489515075,1
1,-0.10664566094692594,-0.9037652643028534,2,8,4,-0.031430839310951704,1,1,2.1121581056422345,0,2,-1.0110860325915787,0.7794277677329735,1
1,-0.8098636806242888,-0.9125131626235609,2,4,4,-0.8219608657220021,0,0,-0.6638211189161308,1,2,0.7045359122865643,-0.5082211610639549,0
1,0.9215443223692179,-0.8031644336147177,2,14,4,0.33342917287876384,1,0,-0.6638211189161308,0,2,2.295636909552584,0.9387245424295008,1
1,0.4704903400509097,-0.5757190772763238,2,3,4,-0.7611508636903828,0,0,-0.6638211189161308,1,2,0.29638391733571573,-0.6542432045357714,0
1,-0.4919949293054811,1.7938678803453088,2,13,4,-0.6395308596271443,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6489333120458872,0
1,-0.1288431994468427,-0.611804157849242,2,8,8,1.2261200027029346,1,0,-0.6638211189161308,0,2,0.5661793038286496,-0.1232539555473474,1
1,-1.0025383148035665,-0.9584396288072751,2,11,4,-0.8219608657220021,0,0,-0.6638211189161308,0,2,0.15110947845490524,-0.6542432045357714,0
1,-1.0389422779434296,-0.9311024465550642,2,11,4,0.09018916475228682,1,1,0.0764400076327666,1,2,-0.6790301722925833,-0.6542432045357714,1
1,1.780145111545998,-1.0043660949909892,2,14,8,-0.8633116671035032,1,0,-0.6638211189161308,0,2,-1.2324566061242423,1.97083489515075,1
1,2.565383035980552,0.5177682128121084,2,10,9,-0.8827708677536213,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6223838495964661,0
1,0.8176598421896074,-0.2935993564335083,2,7,4,0.819909189131718,0,0,-0.6638211189161308,1,1,1.534675563034053,-0.6542432045357714,0
0,-1.3355013923023178,-0.9671875271279825,2,6,4,-0.8219608657220021,0,0,-0.6638211189161308,0,2,0.15110947845490524,-0.6515882582908293,0
1,-0.16613506412670298,-0.8862694676614385,2,9,4,-0.7416916630402646,0,1,-0.2936905556416821,0,2,1.1196057376603086,1.97083489515075,0
1,0.23342062887179857,-0.02897543223210773,2,6,4,-0.39629085150066723,1,0,-0.6638211189161308,1,2,0.42782269537073475,-0.6542432045357714,0
0,2.565383035980552,-1.0131139933116966,2,8,4,-0.8827708677536213,0,0,-0.6638211189161308,0,3,0.04042419168857342,-0.6542432045357714,1
1,0.9437418608691347,-0.9682810144180709,2,3,8,1.6104392155427683,1,0,-0.6638211189161308,0,2,1.534675563034053,-0.6542432045357714,1
0,-0.7876661421243721,1.392558044882854,1,11,4,0.5766691810052409,1,0,-0.6638211189161308,1,2,0.6215219472118154,-0.6542432045357714,0
1,-0.6171890464450113,-0.5757190772763238,2,10,2,-0.8025016650718839,0,1,0.0764400076327666,0,2,0.9812491292023938,1.97083489515075,0
1,1.1506229196883586,-0.9037652643028534,2,3,8,1.549629213511149,1,0,-0.6638211189161308,1,2,0.9812491292023938,-0.6542432045357714,1
0,-0.7432710651245386,1.5565811383961188,2,14,8,-0.6395308596271443,1,1,0.0764400076327666,1,2,0.8428925207444791,0.8086321764273369,1
1,0.2707124935516589,-0.7211528868580853,2,3,5,-0.8219608657220021,0,0,-0.6638211189161308,1,2,1.8113887799498825,1.97083489515075,0
1,-0.7361678528045654,1.5019067738916974,2,3,4,0.819909189131718,1,1,2.1121581056422345,0,2,-0.8450581024420811,1.315726909211282,1
1,-0.48400381544551074,-0.8217537175462211,2,4,4,-0.7003408616587635,0,1,0.0764400076327666,1,2,-0.028754112540383965,-0.6462783658009451,0
0,-1.224513699802734,0.9551631288474812,2,6,4,-0.2138608454058095,1,0,-0.6638211189161308,1,2,-1.2324566061242423,-0.6542432045357714,1
1,-0.9723496624436794,-0.7758272513625069,2,11,4,-0.15305084337419023,0,0,-0.6638211189161308,0,2,-0.48533092045150267,-0.6356585808211767,0
1,0.026539570052574585,2.522130415544204,2,2,4,0.5766691810052409,1,1,2.1121581056422345,0,2,0.49700099959969213,1.2838675542719764,1
0,2.3270924601839464,-0.5757190772763238,2,1,1,2.1893504348837833,0,1,-0.2936905556416821,0,2,-1.2324566061242423,-0.6276937420863503,0
1,2.512663882043251,-0.6763199079644595,2,11,4,-0.8219608657220021,1,0,-0.6638211189161308,1,2,0.5661793038286496,-0.6542432045357714,1
0,2.565383035980552,2.0486504189359134,2,1,1,-0.8827708677536213,1,1,2.1121581056422345,1,2,-1.2324566061242423,1.97083489515075,1
1,-0.11463677480689627,-0.7856686369733028,1,3,5,-0.6395308596271443,1,1,2.1121581056422345,1,2,-0.319302990302005,-0.5799047096773922,0
1,1.5279810741869435,0.40841948380326515,2,11,8,2.036109229764103,1,0,-0.6638211189161308,1,2,1.188784041889266,-0.6542432045357714,1
0,-0.6917727758047318,1.5019067738916974,1,4,8,0.5766691810052409,0,0,-0.6638211189161308,1,2,-1.0940999976663277,-0.6117640646166975,0
1,-0.994547200943596,1.0098374933519028,2,8,4,-0.07278164069245278,1,1,0.4465705709072153,1,2,-0.9557433892084128,-0.5799047096773922,1
1,1.4915771110470804,0.6544541240731624,2,9,8,2.1893504348837833,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.4431643289685034,1
1,-0.7210735266246219,-0.6850678062851671,2,11,4,0.2726191708471446,1,1,0.4465705709072153,1,2,-1.2324566061242423,0.8909355100205426,1
1,0.07803785937238131,2.0486504189359134,1,1,1,-0.8827708677536213,0,1,0.0764400076327666,0,2,-0.1256037384609243,-0.6515882582908293,0
1,0.19612876419193828,-0.9398503448757717,1,13,4,-0.8414200663721202,0,0,-0.6638211189161308,0,2,0.012752869996990466,-0.6542432045357714,0
1,-0.6917727758047318,-0.9125131626235609,1,9,4,0.39423917491038313,1,1,1.5569622607305613,1,2,0.20645212183807113,0.2670231424591443,0
1,-1.2831152014425138,-0.9398503448757717,1,4,4,-0.7416916630402646,0,0,-0.6638211189161308,0,1,0.15110947845490524,-0.6542432045357714,0
0,-0.9359456993038162,0.8458143998386379,2,8,4,-0.8025016650718839,0,0,-0.6638211189161308,0,2,-1.2324566061242423,0.2776429274389128,0
0,2.565383035980552,2.5953940639801294,2,11,4,2.1893504348837833,1,0,-0.6638211189161308,1,2,-1.0871821672434319,1.97083489515075,1
1,0.017660554652607758,0.08037329677673548,1,6,4,2.1893504348837833,1,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,0
0,-0.5656907571252046,1.683425664046377,2,13,8,0.819909189131718,1,1,1.5569622607305613,0,2,1.534675563034053,0.5617221756477196,1
1,-0.8764562961240391,1.119186222360746,2,8,4,-0.7611508636903828,1,0,-0.6638211189161308,0,2,-0.2639603469188391,-0.6542432045357714,0
1,-0.9723496624436794,-1.0131139933116966,2,8,4,-0.8827708677536213,0,0,-0.6638211189161308,0,3,0.04042419168857342,-0.6542432045357714,0
0,-0.5434932186252878,1.93930168992707,1,1,1,0.09018916475228682,0,1,-0.2936905556416821,1,2,0.15110947845490524,-0.6515882582908293,0
1,1.017437688688858,-0.0016382499798969264,2,11,4,1.3453076066849083,1,0,-0.6638211189161308,0,1,-1.2324566061242423,-0.6542432045357714,1
1,-0.4174111999457605,-0.6303934417807454,1,8,4,-0.39629085150066723,1,1,1.1868316974561126,1,2,-0.1256037384609243,1.97083489515075,1
1,2.3492899986838633,0.5265161111328158,2,7,4,2.1893504348837833,1,1,1.5569622607305613,1,2,1.2579623461182234,1.97083489515075,1
1,2.1797008045445,1.5019067738916974,2,1,1,1.549629213511149,1,1,1.1868316974561126,0,2,-1.2324566061242423,1.97083489515075,1
1,1.7721539976860279,1.1738605868651677,2,3,5,-0.8827708677536213,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
1,0.7510672266898571,-0.9037652643028534,2,7,4,-0.7611508636903828,1,0,-0.6638211189161308,0,1,0.7598785556697302,-0.6542432045357714,0
1,-0.3366121598060638,-0.5669711789556163,1,6,4,0.09018916475228682,1,1,0.4465705709072153,1,2,1.3271406503471808,0.832526692631816,1
1,-0.10664566094692594,0.40841948380326515,2,13,4,0.6374791830368601,1,1,2.1121581056422345,0,2,1.0504274334313513,1.97083489515075,1
1,1.8165490746858612,-0.5669711789556163,1,1,1,-0.15305084337419023,0,0,-0.6638211189161308,0,2,-0.4023169553767538,-0.6515882582908293,0
0,-0.5656907571252046,1.392558044882854,1,6,4,1.306389205384672,1,0,-0.6638211189161308,0,2,-0.4023169553767538,-0.6542432045357714,0
1,-0.15104073794675946,-0.8490908997984319,1,8,4,-0.8633116671035032,0,0,-0.6638211189161308,0,2,0.42782269537073475,-0.6542432045357714,0
0,0.20411987805190862,-0.9311024465550642,2,13,4,-0.7003408616587635,0,0,-0.6638211189161308,0,2,0.8428925207444791,-0.5374255697583182,1
1,-0.4990981416254543,-0.8490908997984319,2,8,5,-0.7611508636903828,1,0,-0.6638211189161308,0,2,1.1818662114663703,-0.5931794409021027,1
0,-0.23983089194642646,-0.7856686369733028,2,8,4,0.33342917287876384,1,1,1.1868316974561126,1,2,0.8428925207444791,1.97083489515075,1
0,-1.1801186228029004,-0.9311024465550642,3,13,1,2.1893504348837833,0,0,-0.6638211189161308,1,1,0.8428925207444791,-0.6542432045357714,1
1,-0.9723496624436794,0.5177682128121084,2,8,4,-0.09224084134257096,1,1,0.4465705709072153,0,2,0.15110947845490524,1.97083489515075,1
1,-1.2316169121227072,2.5994946413179605,3,1,7,-0.8827708677536213,0,0,-0.6638211189161308,1,3,1.8805670841788398,1.97083489515075,1
1,-1.1801186228029004,0.46309384830768674,1,7,4,-0.8633116671035032,0,0,-0.6638211189161308,0,2,-0.2639603469188391,-0.6542432045357714,0
1,1.4471820340472468,-0.4663703482674806,2,7,5,0.33342917287876384,1,1,2.1121581056422345,1,2,1.6038538672630103,1.97083489515075,1
1,2.3128860355440004,0.8458143998386379,2,10,8,2.1893504348837833,1,1,0.4465705709072153,0,2,-1.2324566061242423,-0.6542432045357714,1
1,-1.5645799896214585,-0.13832416124095095,1,9,4,-0.031430839310951704,1,1,0.0764400076327666,1,2,-0.4023169553767538,1.97083489515075,1
1,-1.0691309303033167,1.0645118578563244,2,11,4,-0.39629085150066723,1,0,-0.6638211189161308,1,2,-0.8173867807504981,0.4077352934410767,1
0,-0.8391644314441788,1.5379918544646154,2,4,8,-0.8414200663721202,0,0,-0.6638211189161308,0,2,0.9812491292023938,-0.6409684733110609,0
1,-1.224513699802734,1.1738605868651677,2,9,8,-0.8025016650718839,0,1,-0.2936905556416821,0,2,-0.4023169553767538,-0.6515882582908293,0
1,0.30711645669152204,-0.4663703482674806,1,9,4,0.5766691810052409,0,0,-0.6638211189161308,0,1,0.15110947845490524,-0.6542432045357714,0
1,-0.19543581494659296,-0.24767289024979416,2,9,4,0.819909189131718,1,1,0.4465705709072153,1,2,1.0435096030084554,-0.6542432045357714,0
1,-0.8835595084440123,-0.8490908997984319,1,12,7,-0.5179108555639058,0,0,-0.6638211189161308,1,2,-0.319302990302005,-0.6489333120458872,0
1,-1.1721275089429302,1.2285349513695891,2,8,8,-0.3549400501191662,0,0,-0.6638211189161308,0,2,0.9812491292023938,-0.619728903351524,0
1,-0.2993202951262035,-0.35702161925863735,2,9,4,-0.5179108555639058,0,0,-0.6638211189161308,1,2,0.8428925207444791,-0.4763618061246494,0
0,1.2838081506878591,1.2832093158740108,2,11,4,1.549629213511149,1,1,1.92709282400501,1,2,-1.2324566061242423,-0.6542432045357714,1
1,-0.7654686036244553,1.5019067738916974,2,3,4,-0.6808816610086453,0,0,-0.6638211189161308,0,2,-1.2324566061242423,-0.6542432045357714,0
0,0.017660554652607758,-0.24767289024979416,2,2,4,0.5766691810052409,1,0,-0.6638211189161308,1,2,0.8428925207444791,-0.6542432045357714,0
0,-0.9723496624436794,0.6271169418209516,2,4,4,-0.15305084337419023,1,1,-0.2936905556416821,0,2,-0.1256037384609243,-0.0329857832193153,1
0,-0.8986538346239559,-0.5024554288403988,2,3,5,-0.6395308596271443,1,1,0.8167011341816639,0,1,-0.6790301722925833,-0.6542432045357714,1
1,-0.4174111999457605,-0.08364979673652934,2,13,4,1.2042284019715517,1,1,-0.2936905556416821,1,2,-0.4023169553767538,-0.6542432045357714,1
0,-0.3588096983059806,-0.6489827257122488,2,1,1,-0.8827708677536213,0,0,-0.6638211189161308,0,2,1.1196057376603086,-0.6515882582908293,0
1,0.9508450731891079,-0.7856686369733028,2,9,4,1.549629213511149,1,1,1.5569622607305613,1,2,2.226458605323627,1.97083489515075,1
0,-1.165024296622957,1.1738605868651677,2,9,4,-0.39629085150066723,0,1,-0.2936905556416821,0,2,-0.4023169553767538,-0.6515882582908293,0
0,-0.25492521812637,-0.7944165352940102,2,11,4,-0.39629085150066723,1,1,0.0764400076327666,1,2,-0.07717892550065412,0.6732299179352887,0
0,-0.8764562961240391,0.2990707547944219,2,6,4,0.33342917287876384,1,1,0.4465705709072153,0,2,-0.6790301722925833,1.7829974483210949,1
1,-0.8471555453041492,1.392558044882854,2,14,4,-0.7416916630402646,1,1,1.5569622607305613,0,2,-0.3953991249538581,-0.6542432045357714,1
1,-0.8391644314441788,-0.9037652643028534,2,8,4,-0.8219608657220021,0,0,-0.6638211189161308,0,2,1.2579623461182234,-0.6542432045357714,0
1,0.1153297240522416,0.9551631288474812,1,9,8,1.6712492175743876,1,0,-0.6638211189161308,1,2,-0.16711072099829874,-0.6542432045357714,1
0,1.2394130736880258,-0.7944165352940102,2,11,4,-0.8219608657220021,0,0,-0.6638211189161308,1,2,0.5869327950973368,-0.6542432045357714,0
0,-0.6917727758047318,-0.8851759803713501,1,1,1,-0.8219608657220021,0,0,-0.6638211189161308,0,2,-0.4023169553767538,-0.423262881225807,0
0,-1.1943250474428468,-0.895017365982146,2,8,4,-0.031430839310951704,0,1,-0.2936905556416821,1,2,-0.6790301722925833,-0.6409684733110609,0
1,0.14463047487213157,-0.4663703482674806,1,9,4,2.1893504348837833,0,0,-0.6638211189161308,1,2,0.7045359122865643,-0.6542432045357714,0
0,-0.7725718159444286,-0.9398503448757717,2,11,4,-0.5179108555639058,0,0,-0.6638211189161308,0,1,-0.1256037384609243,-0.6542432045357714,0
1,0.2929100320515756,-0.7769207386525953,2,7,4,-0.3160216488189298,0,0,-0.6638211189161308,0,1,-1.0387573542831618,-0.6542432045357714,0
1,-0.15104073794675946,-0.7036570902166703,2,9,8,-0.5179108555639058,1,1,-0.2936905556416821,0,2,0.42782269537073475,-0.38874858004155943,1
1,0.040745994692521006,-0.4663703482674806,2,6,4,2.1893504348837833,1,0,-0.6638211189161308,1,2,2.3855687050502286,-0.6542432045357714,0
0,-0.9501521239437626,-0.611804157849242,2,11,4,0.13153996613378788,1,1,1.1868316974561126,0,2,0.28946608691282,1.97083489515075,1
1,0.21122309037188183,-0.411695983763059,2,3,5,-0.8827708677536213,0,0,-0.6638211189161308,0,2,0.012752869996990466,-0.6542432045357714,0
1,-0.8249580068042324,-0.8315951031570169,2,8,8,0.17045836743402426,0,0,-0.6638211189161308,1,2,-0.3469743119935879,-0.6542432045357714,1
0,0.3595026475513259,1.6112555029005404,2,11,8,2.1893504348837833,1,1,2.1121581056422345,0,2,-1.2324566061242423,1.97083489515075,1
1,0.04873710855249134,-0.037723330552815196,2,13,8,2.055568430414221,1,1,0.4465705709072153,0,2,0.9189886553963321,0.14224066894686466,1
0,-0.7725718159444286,-0.8403430014777243,2,3,4,-0.8414200663721202,0,0,-0.6638211189161308,0,2,-0.23628902522725612,-0.6542432045357714,0
1,-0.4174111999457605,2.1765884318762603,2,3,5,-0.8827708677536213,0,0,-0.6638211189161308,1,2,-0.0010827908488010105,-0.6542432045357714,0
1,1.1213221688684687,-0.5757190772763238,2,7,4,-0.031430839310951704,1,1,0.0764400076327666,1,2,-1.2324566061242423,-0.6144190108616396,1
1,-0.10664566094692594,-0.7758272513625069,1,8,4,-0.8633116671035032,0,0,-0.6638211189161308,0,2,-0.056425434231966914,-0.17900782669113194,0
1,0.5663837063705499,0.5177682128121084,2,11,8,2.1893504348837833,1,1,1.92709282400501,1,2,0.8428925207444791,-0.6409684733110609,0
1,-1.2689087768025675,-0.9945247093801933,1,8,4,-0.8633116671035032,0,0,-0.6638211189161308,0,2,-0.2639603469188391,1.2626279843124395,0
1,1.5803672650467473,-0.5122968144511947,2,1,1,-0.7416916630402646,0,0,-0.6638211189161308,0,2,0.15110947845490524,-0.6462783658009451,0
1,-0.7503742774445118,-0.9759354254486899,2,7,4,-0.8414200663721202,0,0,-0.6638211189161308,0,1,-1.2324566061242423,-0.6542432045357714,0
0,0.30711645669152204,-0.7397421707895886,1,3,8,-0.6395308596271443,0,0,-0.6638211189161308,1,2,-0.1256037384609243,-0.6542432045357714,0
1,1.1435197073683854,1.392558044882854,1,2,4,-0.15305084337419023,1,0,-0.6638211189161308,0,1,-1.2324566061242423,-0.6542432045357714,0
1,2.4975695558633073,-0.411695983763059,2,9,4,-0.031430839310951704,1,1,1.1868316974561126,1,2,-0.8173867807504981,-0.5002563223291285,1
1,-0.5212956801253711,-0.9311024465550642,2,7,4,-0.7611508636903828,1,1,0.4465705709072153,0,2,0.5661793038286496,1.97083489515075,1
0,0.9064499961892744,-0.7856686369733028,2,6,4,-0.5592616569454069,0,0,-0.6638211189161308,0,2,0.42782269537073475,-0.025020944484488942,0
1,1.6167712281866105,2.5994946413179605,2,1,1,-0.8827708677536213,1,1,-0.2936905556416821,0,2,-0.582180546372043,-0.6542432045357714,0
0,0.22631741655182536,-0.6664785223536637,1,1,1,-0.8827708677536213,1,0,-0.6638211189161308,0,2,0.9812491292023938,-0.6542432045357714,0
